238533.000000	-0.315623	-0.061554	5.161255	5.390035	5.338115	0.000000
238634.000000	-0.312083	-0.058929	5.161397	5.390381	5.338379	0.000000
238733.000000	-0.312958	-0.060974	5.161662	5.390198	5.338765	0.000000
238836.000000	-0.312347	-0.065145	5.159180	5.390035	5.339091	0.000000
238950.000000	-0.312571	-0.061147	5.160990	5.390462	5.339050	0.000000
239050.000000	-0.314026	-0.063934	5.161906	5.390198	5.340190	0.000000
239150.000000	-0.312948	-0.059987	5.160441	5.390259	5.340352	0.000000
239250.000000	-0.311239	-0.064636	5.159546	5.390361	5.340841	0.000000
239351.000000	-0.314941	-0.060720	5.160970	5.390157	5.341268	0.000000
239450.000000	-0.310771	-0.063192	5.159871	5.390218	5.341004	0.000000
239550.000000	-0.313619	-0.063110	5.158285	5.390157	5.341390	0.000000
239649.000000	-0.314107	-0.065114	5.157125	5.390157	5.342102	0.000000
239751.000000	-0.309774	-0.060608	5.159342	5.390279	5.342631	0.000000
239851.000000	-0.314036	-0.063812	5.161641	5.390177	5.343180	0.000000
239953.000000	-0.312490	-0.060964	5.158976	5.390157	5.342855	15994.666667
240100.000000	-0.312998	-0.062693	5.158488	5.389954	5.343404	0.000000
240219.000000	-0.313019	-0.061900	5.161397	5.390238	5.344401	0.000000
240333.000000	-0.313578	-0.062480	5.159220	5.389994	5.344523	0.000000
240434.000000	-0.313426	-0.063772	5.159159	5.390015	5.344971	0.000000
240533.000000	-0.313100	-0.063253	5.161316	5.390300	5.345378	0.000000
240634.000000	-0.315765	-0.063100	5.160156	5.390422	5.345622	0.000000
240733.000000	-0.312531	-0.062541	5.160706	5.390259	5.345703	0.000000
240833.000000	-0.311025	-0.061564	5.160136	5.390096	5.346090	0.000000
240934.000000	-0.313426	-0.058879	5.160990	5.390015	5.346741	0.000000
241033.000000	-0.314952	-0.058360	5.161072	5.390300	5.347310	0.000000
241135.000000	-0.310913	-0.063751	5.159749	5.390259	5.347331	0.000000
241252.000000	-0.309855	-0.066142	5.156677	5.390116	5.347453	0.000000
241350.000000	-0.312012	-0.061778	5.161825	5.390401	5.347921	0.000000
241451.000000	-0.313517	-0.062968	5.161031	5.390238	5.348369	0.000000
241551.000000	-0.314168	-0.064860	5.156820	5.390239	5.348205	0.000000
241651.000000	-0.312347	-0.060343	5.158956	5.390361	5.349487	0.000000
241756.000000	-0.311645	-0.065358	5.158936	5.390035	5.349487	16114.466667
241866.000000	-0.311900	-0.060130	5.160563	5.390218	5.349650	16121.266667
241983.000000	-0.313721	-0.067179	5.160014	5.390320	5.350647	0.000000
242116.000000	-0.311737	-0.059530	5.160604	5.390157	5.350769	0.000000
242217.000000	-0.312378	-0.062185	5.155518	5.390096	5.351278	0.000000
242316.000000	-0.313792	-0.061686	5.158874	5.390157	5.351868	0.000000
242433.000000	-0.316091	-0.061829	5.158142	5.390320	5.352865	0.000000
242533.000000	-0.313466	-0.061961	5.158407	5.390340	5.353129	0.000000
242633.000000	-0.312408	-0.062205	5.159485	5.390239	5.353414	0.000000
242750.000000	-0.312653	-0.062002	5.158285	5.390157	5.353495	0.000000
242850.000000	-0.313619	-0.062317	5.162171	5.390116	5.354920	0.000000
242952.000000	-0.310933	-0.062490	5.156372	5.390320	5.355408	0.000000
243050.000000	-0.313354	-0.065002	5.154948	5.390442	5.355713	0.000000
243151.000000	-0.317159	-0.060791	5.159037	5.390462	5.356282	0.000000
243267.000000	-0.314077	-0.064992	5.158854	5.390238	5.356852	16214.600000
243367.000000	-0.312663	-0.061340	5.158834	5.390238	5.357442	16221.266667
243482.000000	-0.312327	-0.062571	5.160604	5.390320	5.357992	0.000000
243583.000000	-0.313436	-0.061005	5.157552	5.390259	5.358419	0.000000
243683.000000	-0.314687	-0.059601	5.155335	5.390177	5.358907	0.000000
243800.000000	-0.313995	-0.061066	5.156860	5.390361	5.359416	0.000000
243899.000000	-0.314402	-0.060862	5.157857	5.390177	5.359762	0.000000
244021.000000	-0.310404	-0.065664	5.156637	5.390300	5.360291	0.000000
244150.000000	-0.315643	-0.063833	5.158020	5.390320	5.360921	0.000000
244267.000000	-0.315053	-0.058828	5.156840	5.390300	5.362040	16281.400000
244383.000000	-0.315684	-0.054270	5.161336	5.390116	5.362956	0.000000
244483.000000	-0.316254	-0.051514	5.158895	5.390116	5.362834	0.000000
244600.000000	-0.314819	-0.052094	5.158264	5.389913	5.363017	0.000000
244699.000000	-0.315002	-0.049876	5.158447	5.390279	5.363627	0.000000
244802.000000	-0.318715	-0.054606	5.160095	5.390055	5.363200	0.000000
244916.000000	-0.313141	-0.051432	5.158488	5.390300	5.363302	0.000000
245018.000000	-0.315796	-0.051066	5.157674	5.390218	5.363403	0.000000
245116.000000	-0.316579	-0.051056	5.155701	5.390218	5.363383	0.000000
245216.000000	-0.315999	-0.050954	5.157857	5.390116	5.363118	0.000000
245333.000000	-0.314901	-0.052429	5.157756	5.390055	5.363464	0.000000
245483.000000	-0.314636	-0.051270	5.159749	5.390300	5.363546	0.000000
245583.000000	-0.313843	-0.053416	5.159973	5.390157	5.363200	0.000000
245683.000000	-0.312632	-0.052511	5.158915	5.390320	5.363444	0.000000
245800.000000	-0.313080	-0.054555	5.160584	5.390300	5.362467	0.000000
245917.000000	-0.314209	-0.060933	5.160258	5.390198	5.361226	0.000000
246018.000000	-0.311391	-0.059499	5.155558	5.390177	5.361247	0.000000
246134.000000	-0.310893	-0.067922	5.160014	5.390157	5.360372	0.000000
246232.000000	-0.311961	-0.069275	5.156921	5.390361	5.360128	0.000000
246333.000000	-0.313456	-0.070770	5.155151	5.390157	5.359639	0.000000
246433.000000	-0.310638	-0.069702	5.155965	5.390076	5.359497	0.000000
246533.000000	-0.311005	-0.072194	5.156901	5.389954	5.359233	0.000000
246633.000000	-0.309601	-0.074168	5.157695	5.390198	5.358480	0.000000
246732.000000	-0.310303	-0.073120	5.155273	5.390096	5.358541	0.000000
246833.000000	-0.308736	-0.080139	5.155925	5.390340	5.357341	0.000000
246934.000000	-0.309255	-0.081502	5.154358	5.390015	5.357279	0.000000
247037.000000	-0.308736	-0.079030	5.153239	5.390157	5.356852	0.000000
247133.000000	-0.309652	-0.082001	5.155212	5.389954	5.356832	0.000000
247234.000000	-0.309296	-0.082937	5.154175	5.390279	5.356567	0.000000
247334.000000	-0.308848	-0.085337	5.153788	5.390076	5.356160	0.000000
247450.000000	-0.306641	-0.087575	5.153280	5.390035	5.355855	0.000000
247550.000000	-0.304799	-0.090729	5.150736	5.390300	5.354919	0.000000
247649.000000	-0.306630	-0.090159	5.153483	5.390198	5.354899	0.000000
247750.000000	-0.308309	-0.093089	5.152283	5.390055	5.354858	0.000000
247850.000000	-0.304860	-0.094289	5.151876	5.390361	5.354635	0.000000
247949.000000	-0.306651	-0.095551	5.154724	5.390116	5.354451	0.000000
248051.000000	-0.304515	-0.096049	5.153076	5.390178	5.353943	0.000000
248183.000000	-0.304138	-0.098501	5.151327	5.390035	5.353699	0.000000
248299.000000	-0.304850	-0.100026	5.153483	5.390361	5.352743	0.000000
248399.000000	-0.302195	-0.104207	5.153361	5.389974	5.352600	0.000000
248500.000000	-0.303141	-0.103444	5.149862	5.390117	5.352275	0.000000
248619.000000	-0.302592	-0.105825	5.150940	5.389974	5.351868	0.000000
248732.000000	-0.302439	-0.108429	5.150757	5.390116	5.351481	0.000000
248833.000000	-0.301829	-0.111399	5.151204	5.390116	5.351379	0.000000
248939.000000	-0.303426	-0.113485	5.149557	5.390137	5.350749	0.000000
249050.000000	-0.300568	-0.118235	5.151123	5.390279	5.349976	0.000000
249166.000000	-0.301788	-0.117818	5.150777	5.390259	5.349711	16608.200000
249266.000000	-0.299113	-0.118154	5.149129	5.389954	5.349365	16614.866667
249366.000000	-0.299500	-0.121165	5.145528	5.390157	5.349223	16621.400000
249466.000000	-0.296092	-0.120575	5.147766	5.390300	5.348775	16627.933333
249566.000000	-0.300028	-0.126953	5.151225	5.390198	5.348206	16634.533333
249699.000000	-0.297943	-0.128062	5.149943	5.390178	5.347778	0.000000
249816.000000	-0.301198	-0.131093	5.149638	5.390299	5.347249	0.000000
249936.000000	-0.297384	-0.132751	5.148987	5.390076	5.346232	0.000000
250050.000000	-0.299205	-0.138468	5.148315	5.390442	5.345825	0.000000
250149.000000	-0.295614	-0.139669	5.149902	5.390157	5.345317	0.000000
250249.000000	-0.295705	-0.139526	5.147705	5.390116	5.345072	0.000000
