extension(um),extension/L,force(pN),Lpeff(nm)
0.57295,0.144757,0.0182883,50
0.573,0.14477,0.01829,50
0.57305,0.144783,0.0182917,50
0.5731,0.144795,0.0182933,50
0.57315,0.144808,0.018295,50
0.5732,0.144821,0.0182967,50
0.57325,0.144833,0.0182983,50
0.5733,0.144846,0.0183,50
0.57335,0.144859,0.0183017,50
0.5734,0.144871,0.0183033,50
0.57345,0.144884,0.018305,50
0.5735,0.144896,0.0183066,50
0.57355,0.144909,0.0183083,50
0.5736,0.144922,0.01831,50
0.57365,0.144934,0.0183116,50
0.5737,0.144947,0.0183133,50
0.57375,0.14496,0.018315,50
0.5738,0.144972,0.0183166,50
0.57385,0.144985,0.0183183,50
0.5739,0.144997,0.01832,50
0.57395,0.14501,0.0183216,50
0.574,0.145023,0.0183233,50
0.57405,0.145035,0.018325,50
0.5741,0.145048,0.0183266,50
0.57415,0.145061,0.0183283,50
0.5742,0.145073,0.0183299,50
0.57425,0.145086,0.0183316,50
0.5743,0.145099,0.0183333,50
0.57435,0.145111,0.0183349,50
0.5744,0.145124,0.0183366,50
0.57445,0.145136,0.0183383,50
0.5745,0.145149,0.0183399,50
0.57455,0.145162,0.0183416,50
0.5746,0.145174,0.0183433,50
0.57465,0.145187,0.0183449,50
0.5747,0.1452,0.0183466,50
0.57475,0.145212,0.0183483,50
0.5748,0.145225,0.0183499,50
0.57485,0.145237,0.0183516,50
0.5749,0.14525,0.0183533,50
0.57495,0.145263,0.0183549,50
0.575,0.145275,0.0183566,50
0.57505,0.145288,0.0183582,50
0.5751,0.145301,0.0183599,50
0.57515,0.145313,0.0183616,50
0.5752,0.145326,0.0183632,50
0.57525,0.145339,0.0183649,50
0.5753,0.145351,0.0183666,50
0.57535,0.145364,0.0183682,50
0.5754,0.145376,0.0183699,50
0.57545,0.145389,0.0183716,50
0.5755,0.145402,0.0183732,50
0.57555,0.145414,0.0183749,50
0.5756,0.145427,0.0183766,50
0.57565,0.14544,0.0183782,50
0.5757,0.145452,0.0183799,50
0.57575,0.145465,0.0183816,50
0.5758,0.145478,0.0183832,50
0.57585,0.14549,0.0183849,50
0.5759,0.145503,0.0183866,50
0.57595,0.145515,0.0183882,50
0.576,0.145528,0.0183899,50
0.57605,0.145541,0.0183915,50
0.5761,0.145553,0.0183932,50
0.57615,0.145566,0.0183949,50
0.5762,0.145579,0.0183965,50
0.57625,0.145591,0.0183982,50
0.5763,0.145604,0.0183999,50
0.57635,0.145616,0.0184015,50
0.5764,0.145629,0.0184032,50
0.57645,0.145642,0.0184049,50
0.5765,0.145654,0.0184065,50
0.57655,0.145667,0.0184082,50
0.5766,0.14568,0.0184099,50
0.57665,0.145692,0.0184115,50
0.5767,0.145705,0.0184132,50
0.57675,0.145718,0.0184149,50
0.5768,0.14573,0.0184165,50
0.57685,0.145743,0.0184182,50
0.5769,0.145755,0.0184199,50
0.57695,0.145768,0.0184215,50
0.577,0.145781,0.0184232,50
0.57705,0.145793,0.0184249,50
0.5771,0.145806,0.0184265,50
0.57715,0.145819,0.0184282,50
0.5772,0.145831,0.0184299,50
0.57725,0.145844,0.0184315,50
0.5773,0.145856,0.0184332,50
0.57735,0.145869,0.0184349,50
0.5774,0.145882,0.0184365,50
0.57745,0.145894,0.0184382,50
0.5775,0.145907,0.0184398,50
0.57755,0.14592,0.0184415,50
0.5776,0.145932,0.0184432,50
0.57765,0.145945,0.0184448,50
0.5777,0.145958,0.0184465,50
0.57775,0.14597,0.0184482,50
0.5778,0.145983,0.0184498,50
0.57785,0.145995,0.0184515,50
0.5779,0.146008,0.0184532,50
0.57795,0.146021,0.0184548,50
0.578,0.146033,0.0184565,50
0.57805,0.146046,0.0184582,50
0.5781,0.146059,0.0184598,50
0.57815,0.146071,0.0184615,50
0.5782,0.146084,0.0184632,50
0.57825,0.146097,0.0184648,50
0.5783,0.146109,0.0184665,50
0.57835,0.146122,0.0184682,50
0.5784,0.146134,0.0184698,50
0.57845,0.146147,0.0184715,50
0.5785,0.14616,0.0184732,50
0.57855,0.146172,0.0184748,50
0.5786,0.146185,0.0184765,50
0.57865,0.146198,0.0184782,50
0.5787,0.14621,0.0184798,50
0.57875,0.146223,0.0184815,50
0.5788,0.146235,0.0184832,50
0.57885,0.146248,0.0184848,50
0.5789,0.146261,0.0184865,50
0.57895,0.146273,0.0184882,50
0.579,0.146286,0.0184898,50
0.57905,0.146299,0.0184915,50
0.5791,0.146311,0.0184932,50
0.57915,0.146324,0.0184948,50
0.5792,0.146337,0.0184965,50
0.57925,0.146349,0.0184982,50
0.5793,0.146362,0.0184998,50
0.57935,0.146374,0.0185015,50
0.5794,0.146387,0.0185032,50
0.57945,0.1464,0.0185048,50
0.5795,0.146412,0.0185065,50
0.57955,0.146425,0.0185082,50
0.5796,0.146438,0.0185098,50
0.57965,0.14645,0.0185115,50
0.5797,0.146463,0.0185132,50
0.57975,0.146475,0.0185148,50
0.5798,0.146488,0.0185165,50
0.57985,0.146501,0.0185182,50
0.5799,0.146513,0.0185198,50
0.57995,0.146526,0.0185215,50
0.58,0.146539,0.0185232,50
0.58005,0.146551,0.0185248,50
0.5801,0.146564,0.0185265,50
0.58015,0.146577,0.0185282,50
0.5802,0.146589,0.0185298,50
0.58025,0.146602,0.0185315,50
0.5803,0.146614,0.0185332,50
0.58035,0.146627,0.0185348,50
0.5804,0.14664,0.0185365,50
0.58045,0.146652,0.0185382,50
0.5805,0.146665,0.0185398,50
0.58055,0.146678,0.0185415,50
0.5806,0.14669,0.0185432,50
0.58065,0.146703,0.0185448,50
0.5807,0.146716,0.0185465,50
0.58075,0.146728,0.0185482,50
0.5808,0.146741,0.0185498,50
0.58085,0.146753,0.0185515,50
0.5809,0.146766,0.0185532,50
0.58095,0.146779,0.0185548,50
0.581,0.146791,0.0185565,50
0.58105,0.146804,0.0185582,50
0.5811,0.146817,0.0185598,50
0.58115,0.146829,0.0185615,50
0.5812,0.146842,0.0185632,50
0.58125,0.146854,0.0185648,50
0.5813,0.146867,0.0185665,50
0.58135,0.14688,0.0185682,50
0.5814,0.146892,0.0185699,50
0.58145,0.146905,0.0185715,50
0.5815,0.146918,0.0185732,50
0.58155,0.14693,0.0185749,50
0.5816,0.146943,0.0185765,50
0.58165,0.146956,0.0185782,50
0.5817,0.146968,0.0185799,50
0.58175,0.146981,0.0185815,50
0.5818,0.146993,0.0185832,50
0.58185,0.147006,0.0185849,50
0.5819,0.147019,0.0185865,50
0.58195,0.147031,0.0185882,50
0.582,0.147044,0.0185899,50
0.58205,0.147057,0.0185915,50
0.5821,0.147069,0.0185932,50
0.58215,0.147082,0.0185949,50
0.5822,0.147094,0.0185965,50
0.58225,0.147107,0.0185982,50
0.5823,0.14712,0.0185999,50
0.58235,0.147132,0.0186015,50
0.5824,0.147145,0.0186032,50
0.58245,0.147158,0.0186049,50
0.5825,0.14717,0.0186065,50
0.58255,0.147183,0.0186082,50
0.5826,0.147196,0.0186099,50
0.58265,0.147208,0.0186115,50
0.5827,0.147221,0.0186132,50
0.58275,0.147233,0.0186149,50
0.5828,0.147246,0.0186165,50
0.58285,0.147259,0.0186182,50
0.5829,0.147271,0.0186199,50
0.58295,0.147284,0.0186216,50
0.583,0.147297,0.0186232,50
0.58305,0.147309,0.0186249,50
0.5831,0.147322,0.0186266,50
0.58315,0.147335,0.0186282,50
0.5832,0.147347,0.0186299,50
0.58325,0.14736,0.0186316,50
0.5833,0.147372,0.0186332,50
0.58335,0.147385,0.0186349,50
0.5834,0.147398,0.0186366,50
0.58345,0.14741,0.0186382,50
0.5835,0.147423,0.0186399,50
0.58355,0.147436,0.0186416,50
0.5836,0.147448,0.0186432,50
0.58365,0.147461,0.0186449,50
0.5837,0.147473,0.0186466,50
0.58375,0.147486,0.0186482,50
0.5838,0.147499,0.0186499,50
0.58385,0.147511,0.0186516,50
0.5839,0.147524,0.0186533,50
0.58395,0.147537,0.0186549,50
0.584,0.147549,0.0186566,50
0.58405,0.147562,0.0186583,50
0.5841,0.147575,0.0186599,50
0.58415,0.147587,0.0186616,50
0.5842,0.1476,0.0186633,50
0.58425,0.147612,0.0186649,50
0.5843,0.147625,0.0186666,50
0.58435,0.147638,0.0186683,50
0.5844,0.14765,0.0186699,50
0.58445,0.147663,0.0186716,50
0.5845,0.147676,0.0186733,50
0.58455,0.147688,0.0186749,50
0.5846,0.147701,0.0186766,50
0.58465,0.147713,0.0186783,50
0.5847,0.147726,0.01868,50
0.58475,0.147739,0.0186816,50
0.5848,0.147751,0.0186833,50
0.58485,0.147764,0.018685,50
0.5849,0.147777,0.0186866,50
0.58495,0.147789,0.0186883,50
0.585,0.147802,0.01869,50
0.58505,0.147815,0.0186916,50
0.5851,0.147827,0.0186933,50
0.58515,0.14784,0.018695,50
0.5852,0.147852,0.0186966,50
0.58525,0.147865,0.0186983,50
0.5853,0.147878,0.0187,50
0.58535,0.14789,0.0187016,50
0.5854,0.147903,0.0187033,50
0.58545,0.147916,0.018705,50
0.5855,0.147928,0.0187067,50
0.58555,0.147941,0.0187083,50
0.5856,0.147954,0.01871,50
0.58565,0.147966,0.0187117,50
0.5857,0.147979,0.0187133,50
0.58575,0.147991,0.018715,50
0.5858,0.148004,0.0187167,50
0.58585,0.148017,0.0187183,50
0.5859,0.148029,0.01872,50
0.58595,0.148042,0.0187217,50
0.586,0.148055,0.0187233,50
0.58605,0.148067,0.018725,50
0.5861,0.14808,0.0187267,50
0.58615,0.148092,0.0187284,50
0.5862,0.148105,0.01873,50
0.58625,0.148118,0.0187317,50
0.5863,0.14813,0.0187334,50
0.58635,0.148143,0.018735,50
0.5864,0.148156,0.0187367,50
0.58645,0.148168,0.0187384,50
0.5865,0.148181,0.01874,50
0.58655,0.148194,0.0187417,50
0.5866,0.148206,0.0187434,50
0.58665,0.148219,0.0187451,50
0.5867,0.148231,0.0187467,50
0.58675,0.148244,0.0187484,50
0.5868,0.148257,0.0187501,50
0.58685,0.148269,0.0187517,50
0.5869,0.148282,0.0187534,50
0.58695,0.148295,0.0187551,50
0.587,0.148307,0.0187567,50
0.58705,0.14832,0.0187584,50
0.5871,0.148332,0.0187601,50
0.58715,0.148345,0.0187618,50
0.5872,0.148358,0.0187634,50
0.58725,0.14837,0.0187651,50
0.5873,0.148383,0.0187668,50
0.58735,0.148396,0.0187684,50
0.5874,0.148408,0.0187701,50
0.58745,0.148421,0.0187718,50
0.5875,0.148434,0.0187734,50
0.58755,0.148446,0.0187751,50
0.5876,0.148459,0.0187768,50
0.58765,0.148471,0.0187785,50
0.5877,0.148484,0.0187801,50
0.58775,0.148497,0.0187818,50
0.5878,0.148509,0.0187835,50
0.58785,0.148522,0.0187851,50
0.5879,0.148535,0.0187868,50
0.58795,0.148547,0.0187885,50
0.588,0.14856,0.0187901,50
0.58805,0.148573,0.0187918,50
0.5881,0.148585,0.0187935,50
0.58815,0.148598,0.0187952,50
0.5882,0.14861,0.0187968,50
0.58825,0.148623,0.0187985,50
0.5883,0.148636,0.0188002,50
0.58835,0.148648,0.0188018,50
0.5884,0.148661,0.0188035,50
0.58845,0.148674,0.0188052,50
0.5885,0.148686,0.0188068,50
0.58855,0.148699,0.0188085,50
0.5886,0.148711,0.0188102,50
0.58865,0.148724,0.0188119,50
0.5887,0.148737,0.0188135,50
0.58875,0.148749,0.0188152,50
0.5888,0.148762,0.0188169,50
0.58885,0.148775,0.0188185,50
0.5889,0.148787,0.0188202,50
0.58895,0.1488,0.0188219,50
0.589,0.148813,0.0188236,50
0.58905,0.148825,0.0188252,50
0.5891,0.148838,0.0188269,50
0.58915,0.14885,0.0188286,50
0.5892,0.148863,0.0188302,50
0.58925,0.148876,0.0188319,50
0.5893,0.148888,0.0188336,50
0.58935,0.148901,0.0188353,50
0.5894,0.148914,0.0188369,50
0.58945,0.148926,0.0188386,50
0.5895,0.148939,0.0188403,50
0.58955,0.148951,0.0188419,50
0.5896,0.148964,0.0188436,50
0.58965,0.148977,0.0188453,50
0.5897,0.148989,0.0188469,50
0.58975,0.149002,0.0188486,50
0.5898,0.149015,0.0188503,50
0.58985,0.149027,0.018852,50
0.5899,0.14904,0.0188536,50
0.58995,0.149053,0.0188553,50
0.59,0.149065,0.018857,50
0.59005,0.149078,0.0188586,50
0.5901,0.14909,0.0188603,50
0.59015,0.149103,0.018862,50
0.5902,0.149116,0.0188637,50
0.59025,0.149128,0.0188653,50
0.5903,0.149141,0.018867,50
0.59035,0.149154,0.0188687,50
0.5904,0.149166,0.0188703,50
0.59045,0.149179,0.018872,50
0.5905,0.149192,0.0188737,50
0.59055,0.149204,0.0188754,50
0.5906,0.149217,0.018877,50
0.59065,0.149229,0.0188787,50
0.5907,0.149242,0.0188804,50
0.59075,0.149255,0.018882,50
0.5908,0.149267,0.0188837,50
0.59085,0.14928,0.0188854,50
0.5909,0.149293,0.0188871,50
0.59095,0.149305,0.0188887,50
0.591,0.149318,0.0188904,50
0.59105,0.14933,0.0188921,50
0.5911,0.149343,0.0188937,50
0.59115,0.149356,0.0188954,50
0.5912,0.149368,0.0188971,50
0.59125,0.149381,0.0188988,50
0.5913,0.149394,0.0189004,50
0.59135,0.149406,0.0189021,50
0.5914,0.149419,0.0189038,50
0.59145,0.149432,0.0189054,50
0.5915,0.149444,0.0189071,50
0.59155,0.149457,0.0189088,50
0.5916,0.149469,0.0189105,50
0.59165,0.149482,0.0189121,50
0.5917,0.149495,0.0189138,50
0.59175,0.149507,0.0189155,50
0.5918,0.14952,0.0189171,50
0.59185,0.149533,0.0189188,50
0.5919,0.149545,0.0189205,50
0.59195,0.149558,0.0189222,50
0.592,0.14957,0.0189238,50
0.59205,0.149583,0.0189255,50
0.5921,0.149596,0.0189272,50
0.59215,0.149608,0.0189289,50
0.5922,0.149621,0.0189305,50
0.59225,0.149634,0.0189322,50
0.5923,0.149646,0.0189339,50
0.59235,0.149659,0.0189355,50
0.5924,0.149672,0.0189372,50
0.59245,0.149684,0.0189389,50
0.5925,0.149697,0.0189406,50
0.59255,0.149709,0.0189422,50
0.5926,0.149722,0.0189439,50
0.59265,0.149735,0.0189456,50
0.5927,0.149747,0.0189472,50
0.59275,0.14976,0.0189489,50
0.5928,0.149773,0.0189506,50
0.59285,0.149785,0.0189523,50
0.5929,0.149798,0.0189539,50
0.59295,0.149811,0.0189556,50
0.593,0.149823,0.0189573,50
0.59305,0.149836,0.018959,50
0.5931,0.149848,0.0189606,50
0.59315,0.149861,0.0189623,50
0.5932,0.149874,0.018964,50
0.59325,0.149886,0.0189656,50
0.5933,0.149899,0.0189673,50
0.59335,0.149912,0.018969,50
0.5934,0.149924,0.0189707,50
0.59345,0.149937,0.0189723,50
0.5935,0.149949,0.018974,50
0.59355,0.149962,0.0189757,50
0.5936,0.149975,0.0189774,50
0.59365,0.149987,0.018979,50
0.5937,0.15,0.0189807,50
0.59375,0.150013,0.0189824,50
0.5938,0.150025,0.018984,50
0.59385,0.150038,0.0189857,50
0.5939,0.150051,0.0189874,50
0.59395,0.150063,0.0189891,50
0.594,0.150076,0.0189907,50
0.59405,0.150088,0.0189924,50
0.5941,0.150101,0.0189941,50
0.59415,0.150114,0.0189958,50
0.5942,0.150126,0.0189974,50
0.59425,0.150139,0.0189991,50
0.5943,0.150152,0.0190008,50
0.59435,0.150164,0.0190024,50
0.5944,0.150177,0.0190041,50
0.59445,0.150189,0.0190058,50
0.5945,0.150202,0.0190075,50
0.59455,0.150215,0.0190091,50
0.5946,0.150227,0.0190108,50
0.59465,0.15024,0.0190125,50
0.5947,0.150253,0.0190142,50
0.59475,0.150265,0.0190158,50
0.5948,0.150278,0.0190175,50
0.59485,0.150291,0.0190192,50
0.5949,0.150303,0.0190208,50
0.59495,0.150316,0.0190225,50
0.595,0.150328,0.0190242,50
0.59505,0.150341,0.0190259,50
0.5951,0.150354,0.0190275,50
0.59515,0.150366,0.0190292,50
0.5952,0.150379,0.0190309,50
0.59525,0.150392,0.0190326,50
0.5953,0.150404,0.0190342,50
0.59535,0.150417,0.0190359,50
0.5954,0.15043,0.0190376,50
0.59545,0.150442,0.0190393,50
0.5955,0.150455,0.0190409,50
0.59555,0.150467,0.0190426,50
0.5956,0.15048,0.0190443,50
0.59565,0.150493,0.019046,50
0.5957,0.150505,0.0190476,50
0.59575,0.150518,0.0190493,50
0.5958,0.150531,0.019051,50
0.59585,0.150543,0.0190526,50
0.5959,0.150556,0.0190543,50
0.59595,0.150568,0.019056,50
0.596,0.150581,0.0190577,50
0.59605,0.150594,0.0190593,50
0.5961,0.150606,0.019061,50
0.59615,0.150619,0.0190627,50
0.5962,0.150632,0.0190644,50
0.59625,0.150644,0.019066,50
0.5963,0.150657,0.0190677,50
0.59635,0.15067,0.0190694,50
0.5964,0.150682,0.0190711,50
0.59645,0.150695,0.0190727,50
0.5965,0.150707,0.0190744,50
0.59655,0.15072,0.0190761,50
0.5966,0.150733,0.0190778,50
0.59665,0.150745,0.0190794,50
0.5967,0.150758,0.0190811,50
0.59675,0.150771,0.0190828,50
0.5968,0.150783,0.0190844,50
0.59685,0.150796,0.0190861,50
0.5969,0.150808,0.0190878,50
0.59695,0.150821,0.0190895,50
0.597,0.150834,0.0190911,50
0.59705,0.150846,0.0190928,50
0.5971,0.150859,0.0190945,50
0.59715,0.150872,0.0190962,50
0.5972,0.150884,0.0190978,50
0.59725,0.150897,0.0190995,50
0.5973,0.15091,0.0191012,50
0.59735,0.150922,0.0191029,50
0.5974,0.150935,0.0191045,50
0.59745,0.150947,0.0191062,50
0.5975,0.15096,0.0191079,50
0.59755,0.150973,0.0191096,50
0.5976,0.150985,0.0191112,50
0.59765,0.150998,0.0191129,50
0.5977,0.151011,0.0191146,50
0.59775,0.151023,0.0191163,50
0.5978,0.151036,0.0191179,50
0.59785,0.151049,0.0191196,50
0.5979,0.151061,0.0191213,50
0.59795,0.151074,0.019123,50
0.598,0.151086,0.0191246,50
0.59805,0.151099,0.0191263,50
0.5981,0.151112,0.019128,50
0.59815,0.151124,0.0191297,50
0.5982,0.151137,0.0191313,50
0.59825,0.15115,0.019133,50
0.5983,0.151162,0.0191347,50
0.59835,0.151175,0.0191364,50
0.5984,0.151187,0.019138,50
0.59845,0.1512,0.0191397,50
0.5985,0.151213,0.0191414,50
0.59855,0.151225,0.0191431,50
0.5986,0.151238,0.0191447,50
0.59865,0.151251,0.0191464,50
0.5987,0.151263,0.0191481,50
0.59875,0.151276,0.0191498,50
0.5988,0.151289,0.0191514,50
0.59885,0.151301,0.0191531,50
0.5989,0.151314,0.0191548,50
0.59895,0.151326,0.0191565,50
0.599,0.151339,0.0191581,50
0.59905,0.151352,0.0191598,50
0.5991,0.151364,0.0191615,50
0.59915,0.151377,0.0191632,50
0.5992,0.15139,0.0191648,50
0.59925,0.151402,0.0191665,50
0.5993,0.151415,0.0191682,50
0.59935,0.151427,0.0191699,50
0.5994,0.15144,0.0191715,50
0.59945,0.151453,0.0191732,50
0.5995,0.151465,0.0191749,50
0.59955,0.151478,0.0191766,50
0.5996,0.151491,0.0191782,50
0.59965,0.151503,0.0191799,50
0.5997,0.151516,0.0191816,50
0.59975,0.151529,0.0191833,50
0.5998,0.151541,0.0191849,50
0.59985,0.151554,0.0191866,50
0.5999,0.151566,0.0191883,50
0.59995,0.151579,0.01919,50
0.6,0.151592,0.0191916,50
0.60005,0.151604,0.0191933,50
0.6001,0.151617,0.019195,50
0.60015,0.15163,0.0191967,50
0.6002,0.151642,0.0191983,50
0.60025,0.151655,0.0192,50
0.6003,0.151668,0.0192017,50
0.60035,0.15168,0.0192034,50
0.6004,0.151693,0.019205,50
0.60045,0.151705,0.0192067,50
0.6005,0.151718,0.0192084,50
0.60055,0.151731,0.0192101,50
0.6006,0.151743,0.0192117,50
0.60065,0.151756,0.0192134,50
0.6007,0.151769,0.0192151,50
0.60075,0.151781,0.0192168,50
0.6008,0.151794,0.0192184,50
0.60085,0.151806,0.0192201,50
0.6009,0.151819,0.0192218,50
0.60095,0.151832,0.0192235,50
0.601,0.151844,0.0192251,50
0.60105,0.151857,0.0192268,50
0.6011,0.15187,0.0192285,50
0.60115,0.151882,0.0192302,50
0.6012,0.151895,0.0192319,50
0.60125,0.151908,0.0192335,50
0.6013,0.15192,0.0192352,50
0.60135,0.151933,0.0192369,50
0.6014,0.151945,0.0192386,50
0.60145,0.151958,0.0192402,50
0.6015,0.151971,0.0192419,50
0.60155,0.151983,0.0192436,50
0.6016,0.151996,0.0192453,50
0.60165,0.152009,0.0192469,50
0.6017,0.152021,0.0192486,50
0.60175,0.152034,0.0192503,50
0.6018,0.152046,0.019252,50
0.60185,0.152059,0.0192536,50
0.6019,0.152072,0.0192553,50
0.60195,0.152084,0.019257,50
0.602,0.152097,0.0192587,50
0.60205,0.15211,0.0192603,50
0.6021,0.152122,0.019262,50
0.60215,0.152135,0.0192637,50
0.6022,0.152148,0.0192654,50
0.60225,0.15216,0.0192671,50
0.6023,0.152173,0.0192687,50
0.60235,0.152185,0.0192704,50
0.6024,0.152198,0.0192721,50
0.60245,0.152211,0.0192738,50
0.6025,0.152223,0.0192754,50
0.60255,0.152236,0.0192771,50
0.6026,0.152249,0.0192788,50
0.60265,0.152261,0.0192805,50
0.6027,0.152274,0.0192821,50
0.60275,0.152287,0.0192838,50
0.6028,0.152299,0.0192855,50
0.60285,0.152312,0.0192872,50
0.6029,0.152324,0.0192889,50
0.60295,0.152337,0.0192905,50
0.603,0.15235,0.0192922,50
0.60305,0.152362,0.0192939,50
0.6031,0.152375,0.0192956,50
0.60315,0.152388,0.0192972,50
0.6032,0.1524,0.0192989,50
0.60325,0.152413,0.0193006,50
0.6033,0.152425,0.0193023,50
0.60335,0.152438,0.0193039,50
0.6034,0.152451,0.0193056,50
0.60345,0.152463,0.0193073,50
0.6035,0.152476,0.019309,50
0.60355,0.152489,0.0193107,50
0.6036,0.152501,0.0193123,50
0.60365,0.152514,0.019314,50
0.6037,0.152527,0.0193157,50
0.60375,0.152539,0.0193174,50
0.6038,0.152552,0.019319,50
0.60385,0.152564,0.0193207,50
0.6039,0.152577,0.0193224,50
0.60395,0.15259,0.0193241,50
0.604,0.152602,0.0193257,50
0.60405,0.152615,0.0193274,50
0.6041,0.152628,0.0193291,50
0.60415,0.15264,0.0193308,50
0.6042,0.152653,0.0193325,50
0.60425,0.152665,0.0193341,50
0.6043,0.152678,0.0193358,50
0.60435,0.152691,0.0193375,50
0.6044,0.152703,0.0193392,50
0.60445,0.152716,0.0193408,50
0.6045,0.152729,0.0193425,50
0.60455,0.152741,0.0193442,50
0.6046,0.152754,0.0193459,50
0.60465,0.152767,0.0193476,50
0.6047,0.152779,0.0193492,50
0.60475,0.152792,0.0193509,50
0.6048,0.152804,0.0193526,50
0.60485,0.152817,0.0193543,50
0.6049,0.15283,0.0193559,50
0.60495,0.152842,0.0193576,50
0.605,0.152855,0.0193593,50
0.60505,0.152868,0.019361,50
0.6051,0.15288,0.0193626,50
0.60515,0.152893,0.0193643,50
0.6052,0.152906,0.019366,50
0.60525,0.152918,0.0193677,50
0.6053,0.152931,0.0193694,50
0.60535,0.152943,0.019371,50
0.6054,0.152956,0.0193727,50
0.60545,0.152969,0.0193744,50
0.6055,0.152981,0.0193761,50
0.60555,0.152994,0.0193778,50
0.6056,0.153007,0.0193794,50
0.60565,0.153019,0.0193811,50
0.6057,0.153032,0.0193828,50
0.60575,0.153044,0.0193845,50
0.6058,0.153057,0.0193861,50
0.60585,0.15307,0.0193878,50
0.6059,0.153082,0.0193895,50
0.60595,0.153095,0.0193912,50
0.606,0.153108,0.0193929,50
0.60605,0.15312,0.0193945,50
0.6061,0.153133,0.0193962,50
0.60615,0.153146,0.0193979,50
0.6062,0.153158,0.0193996,50
0.60625,0.153171,0.0194012,50
0.6063,0.153183,0.0194029,50
0.60635,0.153196,0.0194046,50
0.6064,0.153209,0.0194063,50
0.60645,0.153221,0.019408,50
0.6065,0.153234,0.0194096,50
0.60655,0.153247,0.0194113,50
0.6066,0.153259,0.019413,50
0.60665,0.153272,0.0194147,50
0.6067,0.153284,0.0194163,50
0.60675,0.153297,0.019418,50
0.6068,0.15331,0.0194197,50
0.60685,0.153322,0.0194214,50
0.6069,0.153335,0.0194231,50
0.60695,0.153348,0.0194247,50
0.607,0.15336,0.0194264,50
0.60705,0.153373,0.0194281,50
0.6071,0.153386,0.0194298,50
0.60715,0.153398,0.0194315,50
0.6072,0.153411,0.0194331,50
0.60725,0.153423,0.0194348,50
0.6073,0.153436,0.0194365,50
0.60735,0.153449,0.0194382,50
0.6074,0.153461,0.0194398,50
0.60745,0.153474,0.0194415,50
0.6075,0.153487,0.0194432,50
0.60755,0.153499,0.0194449,50
0.6076,0.153512,0.0194466,50
0.60765,0.153525,0.0194482,50
0.6077,0.153537,0.0194499,50
0.60775,0.15355,0.0194516,50
0.6078,0.153562,0.0194533,50
0.60785,0.153575,0.019455,50
0.6079,0.153588,0.0194566,50
0.60795,0.1536,0.0194583,50
0.608,0.153613,0.01946,50
0.60805,0.153626,0.0194617,50
0.6081,0.153638,0.0194634,50
0.60815,0.153651,0.019465,50
0.6082,0.153663,0.0194667,50
0.60825,0.153676,0.0194684,50
0.6083,0.153689,0.0194701,50
0.60835,0.153701,0.0194718,50
0.6084,0.153714,0.0194734,50
0.60845,0.153727,0.0194751,50
0.6085,0.153739,0.0194768,50
0.60855,0.153752,0.0194785,50
0.6086,0.153765,0.0194801,50
0.60865,0.153777,0.0194818,50
0.6087,0.15379,0.0194835,50
0.60875,0.153802,0.0194852,50
0.6088,0.153815,0.0194869,50
0.60885,0.153828,0.0194885,50
0.6089,0.15384,0.0194902,50
0.60895,0.153853,0.0194919,50
0.609,0.153866,0.0194936,50
0.60905,0.153878,0.0194953,50
0.6091,0.153891,0.0194969,50
0.60915,0.153903,0.0194986,50
0.6092,0.153916,0.0195003,50
0.60925,0.153929,0.019502,50
0.6093,0.153941,0.0195037,50
0.60935,0.153954,0.0195053,50
0.6094,0.153967,0.019507,50
0.60945,0.153979,0.0195087,50
0.6095,0.153992,0.0195104,50
0.60955,0.154005,0.0195121,50
0.6096,0.154017,0.0195137,50
0.60965,0.15403,0.0195154,50
0.6097,0.154042,0.0195171,50
0.60975,0.154055,0.0195188,50
0.6098,0.154068,0.0195205,50
0.60985,0.15408,0.0195221,50
0.6099,0.154093,0.0195238,50
0.60995,0.154106,0.0195255,50
0.61,0.154118,0.0195272,50
0.61005,0.154131,0.0195289,50
0.6101,0.154144,0.0195305,50
0.61015,0.154156,0.0195322,50
0.6102,0.154169,0.0195339,50
0.61025,0.154181,0.0195356,50
0.6103,0.154194,0.0195373,50
0.61035,0.154207,0.0195389,50
0.6104,0.154219,0.0195406,50
0.61045,0.154232,0.0195423,50
0.6105,0.154245,0.019544,50
0.61055,0.154257,0.0195457,50
0.6106,0.15427,0.0195473,50
0.61065,0.154282,0.019549,50
0.6107,0.154295,0.0195507,50
0.61075,0.154308,0.0195524,50
0.6108,0.15432,0.0195541,50
